Attribute,Frequency,Relative Frequency,Column Name
894,1,0.0007558578987150416,DailyRate
1217,1,0.0007558578987150416,DailyRate
1564,1,0.0007558578987150416,DailyRate
1134,1,0.0007558578987150416,DailyRate
339,1,0.0007558578987150416,DailyRate
801,1,0.0007558578987150416,DailyRate
844,1,0.0007558578987150416,DailyRate
994,1,0.0007558578987150416,DailyRate
1506,1,0.0007558578987150416,DailyRate
1423,1,0.0007558578987150416,DailyRate
179,1,0.0007558578987150416,DailyRate
1498,1,0.0007558578987150416,DailyRate
1326,1,0.0007558578987150416,DailyRate
1062,1,0.0007558578987150416,DailyRate
496,1,0.0007558578987150416,DailyRate
303,1,0.0007558578987150416,DailyRate
1371,1,0.0007558578987150416,DailyRate
1458,1,0.0007558578987150416,DailyRate
725,1,0.0007558578987150416,DailyRate
839,1,0.0007558578987150416,DailyRate
1009,1,0.0007558578987150416,DailyRate
1270,1,0.0007558578987150416,DailyRate
611,1,0.0007558578987150416,DailyRate
677,1,0.0007558578987150416,DailyRate
472,1,0.0007558578987150416,DailyRate
726,1,0.0007558578987150416,DailyRate
749,1,0.0007558578987150416,DailyRate
1485,1,0.0007558578987150416,DailyRate
570,1,0.0007558578987150416,DailyRate
523,1,0.0007558578987150416,DailyRate
1453,1,0.0007558578987150416,DailyRate
1391,1,0.0007558578987150416,DailyRate
387,1,0.0007558578987150416,DailyRate
249,1,0.0007558578987150416,DailyRate
561,1,0.0007558578987150416,DailyRate
564,1,0.0007558578987150416,DailyRate
259,1,0.0007558578987150416,DailyRate
822,1,0.0007558578987150416,DailyRate
211,1,0.0007558578987150416,DailyRate
653,1,0.0007558578987150416,DailyRate
1135,1,0.0007558578987150416,DailyRate
661,1,0.0007558578987150416,DailyRate
188,1,0.0007558578987150416,DailyRate
1386,1,0.0007558578987150416,DailyRate
632,1,0.0007558578987150416,DailyRate
1104,1,0.0007558578987150416,DailyRate
557,1,0.0007558578987150416,DailyRate
911,1,0.0007558578987150416,DailyRate
135,1,0.0007558578987150416,DailyRate
1301,1,0.0007558578987150416,DailyRate
283,1,0.0007558578987150416,DailyRate
1545,1,0.0007558578987150416,DailyRate
220,1,0.0007558578987150416,DailyRate
1422,1,0.0007558578987150416,DailyRate
366,1,0.0007558578987150416,DailyRate
864,1,0.0007558578987150416,DailyRate
1460,1,0.0007558578987150416,DailyRate
1283,1,0.0007558578987150416,DailyRate
269,1,0.0007558578987150416,DailyRate
780,1,0.0007558578987150416,DailyRate
861,1,0.0007558578987150416,DailyRate
811,1,0.0007558578987150416,DailyRate
1429,1,0.0007558578987150416,DailyRate
609,1,0.0007558578987150416,DailyRate
1450,1,0.0007558578987150416,DailyRate
1031,1,0.0007558578987150416,DailyRate
96,1,0.0007558578987150416,DailyRate
651,1,0.0007558578987150416,DailyRate
1035,1,0.0007558578987150416,DailyRate
796,1,0.0007558578987150416,DailyRate
361,1,0.0007558578987150416,DailyRate
1346,1,0.0007558578987150416,DailyRate
143,1,0.0007558578987150416,DailyRate
129,1,0.0007558578987150416,DailyRate
779,1,0.0007558578987150416,DailyRate
813,1,0.0007558578987150416,DailyRate
799,1,0.0007558578987150416,DailyRate
287,1,0.0007558578987150416,DailyRate
429,1,0.0007558578987150416,DailyRate
1289,1,0.0007558578987150416,DailyRate
1240,1,0.0007558578987150416,DailyRate
427,1,0.0007558578987150416,DailyRate
453,1,0.0007558578987150416,DailyRate
1351,1,0.0007558578987150416,DailyRate
997,1,0.0007558578987150416,DailyRate
1481,1,0.0007558578987150416,DailyRate
1278,1,0.0007558578987150416,DailyRate
194,1,0.0007558578987150416,DailyRate
1111,1,0.0007558578987150416,DailyRate
1465,1,0.0007558578987150416,DailyRate
713,1,0.0007558578987150416,DailyRate
966,1,0.0007558578987150416,DailyRate
641,1,0.0007558578987150416,DailyRate
128,1,0.0007558578987150416,DailyRate
1323,1,0.0007558578987150416,DailyRate
734,1,0.0007558578987150416,DailyRate
206,1,0.0007558578987150416,DailyRate
875,1,0.0007558578987150416,DailyRate
1784,1,0.0007558578987150416,DailyRate
636,1,0.0007558578987150416,DailyRate
647,1,0.0007558578987150416,DailyRate
112,1,0.0007558578987150416,DailyRate
1161,1,0.0007558578987150416,DailyRate
1407,1,0.0007558578987150416,DailyRate
996,1,0.0007558578987150416,DailyRate
1105,1,0.0007558578987150416,DailyRate
836,1,0.0007558578987150416,DailyRate
288,1,0.0007558578987150416,DailyRate
230,1,0.0007558578987150416,DailyRate
1605,1,0.0007558578987150416,DailyRate
1088,1,0.0007558578987150416,DailyRate
502,1,0.0007558578987150416,DailyRate
257,1,0.0007558578987150416,DailyRate
970,1,0.0007558578987150416,DailyRate
176,1,0.0007558578987150416,DailyRate
1258,1,0.0007558578987150416,DailyRate
491,1,0.0007558578987150416,DailyRate
414,1,0.0007558578987150416,DailyRate
778,1,0.0007558578987150416,DailyRate
540,1,0.0007558578987150416,DailyRate
769,1,0.0007558578987150416,DailyRate
1129,1,0.0007558578987150416,DailyRate
1225,1,0.0007558578987150416,DailyRate
530,1,0.0007558578987150416,DailyRate
746,1,0.0007558578987150416,DailyRate
817,1,0.0007558578987150416,DailyRate
751,1,0.0007558578987150416,DailyRate
818,1,0.0007558578987150416,DailyRate
385,1,0.0007558578987150416,DailyRate
961,1,0.0007558578987150416,DailyRate
772,1,0.0007558578987150416,DailyRate
543,1,0.0007558578987150416,DailyRate
294,1,0.0007558578987150416,DailyRate
312,1,0.0007558578987150416,DailyRate
455,1,0.0007558578987150416,DailyRate
1159,1,0.0007558578987150416,DailyRate
1487,1,0.0007558578987150416,DailyRate
196,1,0.0007558578987150416,DailyRate
1516,1,0.0007558578987150416,DailyRate
315,1,0.0007558578987150416,DailyRate
1468,1,0.0007558578987150416,DailyRate
920,1,0.0007558578987150416,DailyRate
1095,1,0.0007558578987150416,DailyRate
1344,1,0.0007558578987150416,DailyRate
147,1,0.0007558578987150416,DailyRate
1103,1,0.0007558578987150416,DailyRate
507,1,0.0007558578987150416,DailyRate
1257,1,0.0007558578987150416,DailyRate
1269,1,0.0007558578987150416,DailyRate
615,1,0.0007558578987150416,DailyRate
1073,1,0.0007558578987150416,DailyRate
577,1,0.0007558578987150416,DailyRate
848,1,0.0007558578987150416,DailyRate
406,1,0.0007558578987150416,DailyRate
1296,1,0.0007558578987150416,DailyRate
631,1,0.0007558578987150416,DailyRate
871,1,0.0007558578987150416,DailyRate
299,1,0.0007558578987150416,DailyRate
712,1,0.0007558578987150416,DailyRate
1642,1,0.0007558578987150416,DailyRate
400,1,0.0007558578987150416,DailyRate
880,1,0.0007558578987150416,DailyRate
418,1,0.0007558578987150416,DailyRate
853,1,0.0007558578987150416,DailyRate
820,1,0.0007558578987150416,DailyRate
267,1,0.0007558578987150416,DailyRate
1388,1,0.0007558578987150416,DailyRate
1021,1,0.0007558578987150416,DailyRate
212,1,0.0007558578987150416,DailyRate
440,1,0.0007558578987150416,DailyRate
1092,1,0.0007558578987150416,DailyRate
302,1,0.0007558578987150416,DailyRate
1514,1,0.0007558578987150416,DailyRate
876,1,0.0007558578987150416,DailyRate
1083,1,0.0007558578987150416,DailyRate
1251,1,0.0007558578987150416,DailyRate
1303,1,0.0007558578987150416,DailyRate
1085,1,0.0007558578987150416,DailyRate
356,1,0.0007558578987150416,DailyRate
1431,1,0.0007558578987150416,DailyRate
719,1,0.0007558578987150416,DailyRate
402,1,0.0007558578987150416,DailyRate
655,1,0.0007558578987150416,DailyRate
555,1,0.0007558578987150416,DailyRate
1086,1,0.0007558578987150416,DailyRate
995,1,0.0007558578987150416,DailyRate
6,186,0.14058956916099774,DistanceFromHome
1,174,0.13151927437641722,DistanceFromHome
2,134,0.10128495842781557,DistanceFromHome
0,85,0.06424792139077853,DistanceFromHome
8,78,0.05895691609977324,DistanceFromHome
4,68,0.05139833711262283,DistanceFromHome
7,66,0.049886621315192746,DistanceFromHome
9,54,0.04081632653061224,DistanceFromHome
5,47,0.03552532123960695,DistanceFromHome
3,46,0.03476946334089191,DistanceFromHome
10,33,0.024943310657596373,DistanceFromHome
18,28,0.021164021164021163,DistanceFromHome
11,28,0.021164021164021163,DistanceFromHome
15,25,0.01889644746787604,DistanceFromHome
16,24,0.018140589569160998,DistanceFromHome
23,22,0.016628873771730914,DistanceFromHome
21,20,0.015117157974300832,DistanceFromHome
22,19,0.01436130007558579,DistanceFromHome
12,19,0.01436130007558579,DistanceFromHome
13,18,0.013605442176870748,DistanceFromHome
26,18,0.013605442176870748,DistanceFromHome
24,18,0.013605442176870748,DistanceFromHome
14,15,0.011337868480725623,DistanceFromHome
17,15,0.011337868480725623,DistanceFromHome
19,14,0.010582010582010581,DistanceFromHome
25,13,0.009826152683295541,DistanceFromHome
28,11,0.008314436885865457,DistanceFromHome
29,11,0.008314436885865457,DistanceFromHome
27,10,0.007558578987150416,DistanceFromHome
20,10,0.007558578987150416,DistanceFromHome
30,7,0.005291005291005291,DistanceFromHome
31,6,0.0045351473922902496,DistanceFromHome
33,1,0.0007558578987150416,DistanceFromHome
3,543,0.41043083900226757,Education
2,340,0.25699168556311414,Education
1,180,0.1360544217687075,Education
4,175,0.13227513227513227,Education
0,63,0.047619047619047616,Education
5,21,0.015873015873015872,Education
6,1,0.0007558578987150416,Education
2,433,0.327286470143613,EnvironmentSatisfaction
3,348,0.26303854875283444,EnvironmentSatisfaction
1,248,0.1874527588813303,EnvironmentSatisfaction
4,186,0.14058956916099774,EnvironmentSatisfaction
0,106,0.0801209372637944,EnvironmentSatisfaction
5,2,0.0015117157974300832,EnvironmentSatisfaction
65,161,0.12169312169312169,HourlyRate
48,27,0.02040816326530612,HourlyRate
77,25,0.01889644746787604,HourlyRate
62,22,0.016628873771730914,HourlyRate
51,21,0.015873015873015872,HourlyRate
38,21,0.015873015873015872,HourlyRate
82,21,0.015873015873015872,HourlyRate
44,21,0.015873015873015872,HourlyRate
89,21,0.015873015873015872,HourlyRate
61,20,0.015117157974300832,HourlyRate
69,20,0.015117157974300832,HourlyRate
80,20,0.015117157974300832,HourlyRate
84,20,0.015117157974300832,HourlyRate
55,20,0.015117157974300832,HourlyRate
53,20,0.015117157974300832,HourlyRate
87,19,0.01436130007558579,HourlyRate
90,19,0.01436130007558579,HourlyRate
93,18,0.013605442176870748,HourlyRate
34,18,0.013605442176870748,HourlyRate
85,18,0.013605442176870748,HourlyRate
46,18,0.013605442176870748,HourlyRate
63,17,0.012849584278155708,HourlyRate
52,17,0.012849584278155708,HourlyRate
83,17,0.012849584278155708,HourlyRate
36,17,0.012849584278155708,HourlyRate
72,17,0.012849584278155708,HourlyRate
64,17,0.012849584278155708,HourlyRate
41,17,0.012849584278155708,HourlyRate
60,17,0.012849584278155708,HourlyRate
56,17,0.012849584278155708,HourlyRate
58,16,0.012093726379440665,HourlyRate
67,16,0.012093726379440665,HourlyRate
43,16,0.012093726379440665,HourlyRate
79,16,0.012093726379440665,HourlyRate
45,16,0.012093726379440665,HourlyRate
75,16,0.012093726379440665,HourlyRate
78,16,0.012093726379440665,HourlyRate
40,16,0.012093726379440665,HourlyRate
94,16,0.012093726379440665,HourlyRate
35,15,0.011337868480725623,HourlyRate
47,15,0.011337868480725623,HourlyRate
59,15,0.011337868480725623,HourlyRate
33,15,0.011337868480725623,HourlyRate
70,15,0.011337868480725623,HourlyRate
49,14,0.010582010582010581,HourlyRate
73,14,0.010582010582010581,HourlyRate
81,14,0.010582010582010581,HourlyRate
50,14,0.010582010582010581,HourlyRate
37,14,0.010582010582010581,HourlyRate
91,14,0.010582010582010581,HourlyRate
74,13,0.009826152683295541,HourlyRate
88,13,0.009826152683295541,HourlyRate
32,13,0.009826152683295541,HourlyRate
39,13,0.009826152683295541,HourlyRate
68,13,0.009826152683295541,HourlyRate
66,12,0.009070294784580499,HourlyRate
98,12,0.009070294784580499,HourlyRate
54,12,0.009070294784580499,HourlyRate
71,11,0.008314436885865457,HourlyRate
92,11,0.008314436885865457,HourlyRate
86,11,0.008314436885865457,HourlyRate
29,11,0.008314436885865457,HourlyRate
42,11,0.008314436885865457,HourlyRate
76,11,0.008314436885865457,HourlyRate
96,10,0.007558578987150416,HourlyRate
100,10,0.007558578987150416,HourlyRate
97,9,0.006802721088435374,HourlyRate
105,8,0.006046863189720333,HourlyRate
30,8,0.006046863189720333,HourlyRate
57,8,0.006046863189720333,HourlyRate
28,8,0.006046863189720333,HourlyRate
31,6,0.0045351473922902496,HourlyRate
102,6,0.0045351473922902496,HourlyRate
95,6,0.0045351473922902496,HourlyRate
103,5,0.003779289493575208,HourlyRate
107,5,0.003779289493575208,HourlyRate
101,4,0.0030234315948601664,HourlyRate
99,4,0.0030234315948601664,HourlyRate
109,4,0.0030234315948601664,HourlyRate
104,4,0.0030234315948601664,HourlyRate
26,3,0.0022675736961451248,HourlyRate
27,3,0.0022675736961451248,HourlyRate
111,3,0.0022675736961451248,HourlyRate
116,2,0.0015117157974300832,HourlyRate
106,2,0.0015117157974300832,HourlyRate
113,2,0.0015117157974300832,HourlyRate
108,2,0.0015117157974300832,HourlyRate
110,2,0.0015117157974300832,HourlyRate
24,2,0.0015117157974300832,HourlyRate
23,1,0.0007558578987150416,HourlyRate
114,1,0.0007558578987150416,HourlyRate
119,1,0.0007558578987150416,HourlyRate
123,1,0.0007558578987150416,HourlyRate
2,647,0.4890400604686319,JobInvolvement
3,388,0.29327286470143615,JobInvolvement
1,187,0.14134542705971279,JobInvolvement
4,71,0.05366591080876795,JobInvolvement
0,28,0.021164021164021163,JobInvolvement
5,2,0.0015117157974300832,JobInvolvement
1,568,0.4293272864701436,JobLevel
2,294,0.2222222222222222,JobLevel
0,233,0.17611489040060468,JobLevel
3,125,0.0944822373393802,JobLevel
4,75,0.05668934240362812,JobLevel
5,28,0.021164021164021163,JobLevel
2,425,0.32123960695389264,JobSatisfaction
3,370,0.2796674225245654,JobSatisfaction
1,248,0.1874527588813303,JobSatisfaction
4,174,0.13151927437641722,JobSatisfaction
0,105,0.07936507936507936,JobSatisfaction
5,1,0.0007558578987150416,JobSatisfaction
5037,133,0.10052910052910052,MonthlyIncome
6438,2,0.0015117157974300832,MonthlyIncome
2836,2,0.0015117157974300832,MonthlyIncome
3405,2,0.0015117157974300832,MonthlyIncome
2698,2,0.0015117157974300832,MonthlyIncome
5201,2,0.0015117157974300832,MonthlyIncome
2230,2,0.0015117157974300832,MonthlyIncome
2433,2,0.0015117157974300832,MonthlyIncome
2448,2,0.0015117157974300832,MonthlyIncome
6338,2,0.0015117157974300832,MonthlyIncome
2032,2,0.0015117157974300832,MonthlyIncome
2793,2,0.0015117157974300832,MonthlyIncome
5138,2,0.0015117157974300832,MonthlyIncome
3005,2,0.0015117157974300832,MonthlyIncome
2202,2,0.0015117157974300832,MonthlyIncome
2936,2,0.0015117157974300832,MonthlyIncome
1849,2,0.0015117157974300832,MonthlyIncome
6348,2,0.0015117157974300832,MonthlyIncome
2879,2,0.0015117157974300832,MonthlyIncome
2360,2,0.0015117157974300832,MonthlyIncome
10781,2,0.0015117157974300832,MonthlyIncome
5585,2,0.0015117157974300832,MonthlyIncome
3512,2,0.0015117157974300832,MonthlyIncome
2369,2,0.0015117157974300832,MonthlyIncome
2496,2,0.0015117157974300832,MonthlyIncome
4375,2,0.0015117157974300832,MonthlyIncome
5562,2,0.0015117157974300832,MonthlyIncome
5633,2,0.0015117157974300832,MonthlyIncome
2434,2,0.0015117157974300832,MonthlyIncome
22176,2,0.0015117157974300832,MonthlyIncome
2844,2,0.0015117157974300832,MonthlyIncome
6347,2,0.0015117157974300832,MonthlyIncome
2166,2,0.0015117157974300832,MonthlyIncome
1989,2,0.0015117157974300832,MonthlyIncome
3170,2,0.0015117157974300832,MonthlyIncome
9870,2,0.0015117157974300832,MonthlyIncome
5666,2,0.0015117157974300832,MonthlyIncome
2392,2,0.0015117157974300832,MonthlyIncome
4889,2,0.0015117157974300832,MonthlyIncome
2249,2,0.0015117157974300832,MonthlyIncome
5688,2,0.0015117157974300832,MonthlyIncome
2280,2,0.0015117157974300832,MonthlyIncome
1931,2,0.0015117157974300832,MonthlyIncome
3189,2,0.0015117157974300832,MonthlyIncome
2167,2,0.0015117157974300832,MonthlyIncome
6311,2,0.0015117157974300832,MonthlyIncome
5072,2,0.0015117157974300832,MonthlyIncome
5890,2,0.0015117157974300832,MonthlyIncome
3277,2,0.0015117157974300832,MonthlyIncome
2446,2,0.0015117157974300832,MonthlyIncome
4809,2,0.0015117157974300832,MonthlyIncome
4516,2,0.0015117157974300832,MonthlyIncome
2741,2,0.0015117157974300832,MonthlyIncome
2231,2,0.0015117157974300832,MonthlyIncome
4978,2,0.0015117157974300832,MonthlyIncome
2590,2,0.0015117157974300832,MonthlyIncome
2308,2,0.0015117157974300832,MonthlyIncome
4998,2,0.0015117157974300832,MonthlyIncome
2464,2,0.0015117157974300832,MonthlyIncome
4724,2,0.0015117157974300832,MonthlyIncome
6804,1,0.0007558578987150416,MonthlyIncome
3652,1,0.0007558578987150416,MonthlyIncome
9522,1,0.0007558578987150416,MonthlyIncome
5335,1,0.0007558578987150416,MonthlyIncome
5941,1,0.0007558578987150416,MonthlyIncome
11817,1,0.0007558578987150416,MonthlyIncome
2579,1,0.0007558578987150416,MonthlyIncome
10901,1,0.0007558578987150416,MonthlyIncome
10492,1,0.0007558578987150416,MonthlyIncome
6742,1,0.0007558578987150416,MonthlyIncome
14272,1,0.0007558578987150416,MonthlyIncome
3329,1,0.0007558578987150416,MonthlyIncome
4560,1,0.0007558578987150416,MonthlyIncome
8603,1,0.0007558578987150416,MonthlyIncome
2281,1,0.0007558578987150416,MonthlyIncome
4098,1,0.0007558578987150416,MonthlyIncome
18353,1,0.0007558578987150416,MonthlyIncome
15736,1,0.0007558578987150416,MonthlyIncome
2892,1,0.0007558578987150416,MonthlyIncome
3563,1,0.0007558578987150416,MonthlyIncome
19639,1,0.0007558578987150416,MonthlyIncome
5597,1,0.0007558578987150416,MonthlyIncome
9120,1,0.0007558578987150416,MonthlyIncome
3506,1,0.0007558578987150416,MonthlyIncome
3626,1,0.0007558578987150416,MonthlyIncome
6802,1,0.0007558578987150416,MonthlyIncome
3811,1,0.0007558578987150416,MonthlyIncome
7249,1,0.0007558578987150416,MonthlyIncome
2714,1,0.0007558578987150416,MonthlyIncome
10536,1,0.0007558578987150416,MonthlyIncome
6527,1,0.0007558578987150416,MonthlyIncome
4194,1,0.0007558578987150416,MonthlyIncome
6494,1,0.0007558578987150416,MonthlyIncome
2289,1,0.0007558578987150416,MonthlyIncome
2483,1,0.0007558578987150416,MonthlyIncome
17458,1,0.0007558578987150416,MonthlyIncome
10089,1,0.0007558578987150416,MonthlyIncome
20895,1,0.0007558578987150416,MonthlyIncome
3916,1,0.0007558578987150416,MonthlyIncome
8916,1,0.0007558578987150416,MonthlyIncome
5057,1,0.0007558578987150416,MonthlyIncome
3359,1,0.0007558578987150416,MonthlyIncome
11586,1,0.0007558578987150416,MonthlyIncome
5861,1,0.0007558578987150416,MonthlyIncome
5164,1,0.0007558578987150416,MonthlyIncome
4558,1,0.0007558578987150416,MonthlyIncome
3452,1,0.0007558578987150416,MonthlyIncome
2038,1,0.0007558578987150416,MonthlyIncome
5035,1,0.0007558578987150416,MonthlyIncome
7614,1,0.0007558578987150416,MonthlyIncome
2394,1,0.0007558578987150416,MonthlyIncome
13046,1,0.0007558578987150416,MonthlyIncome
1451,1,0.0007558578987150416,MonthlyIncome
3805,1,0.0007558578987150416,MonthlyIncome
4868,1,0.0007558578987150416,MonthlyIncome
13626,1,0.0007558578987150416,MonthlyIncome
6251,1,0.0007558578987150416,MonthlyIncome
18805,1,0.0007558578987150416,MonthlyIncome
7415,1,0.0007558578987150416,MonthlyIncome
8037,1,0.0007558578987150416,MonthlyIncome
16876,1,0.0007558578987150416,MonthlyIncome
5649,1,0.0007558578987150416,MonthlyIncome
9605,1,0.0007558578987150416,MonthlyIncome
16616,1,0.0007558578987150416,MonthlyIncome
3108,1,0.0007558578987150416,MonthlyIncome
7591,1,0.0007558578987150416,MonthlyIncome
18313,1,0.0007558578987150416,MonthlyIncome
6048,1,0.0007558578987150416,MonthlyIncome
9921,1,0.0007558578987150416,MonthlyIncome
9447,1,0.0007558578987150416,MonthlyIncome
2209,1,0.0007558578987150416,MonthlyIncome
3795,1,0.0007558578987150416,MonthlyIncome
4494,1,0.0007558578987150416,MonthlyIncome
4462,1,0.0007558578987150416,MonthlyIncome
2221,1,0.0007558578987150416,MonthlyIncome
4990,1,0.0007558578987150416,MonthlyIncome
1812,1,0.0007558578987150416,MonthlyIncome
4323,1,0.0007558578987150416,MonthlyIncome
4692,1,0.0007558578987150416,MonthlyIncome
4641,1,0.0007558578987150416,MonthlyIncome
4941,1,0.0007558578987150416,MonthlyIncome
11798,1,0.0007558578987150416,MonthlyIncome
3168,1,0.0007558578987150416,MonthlyIncome
6794,1,0.0007558578987150416,MonthlyIncome
10881,1,0.0007558578987150416,MonthlyIncome
18484,1,0.0007558578987150416,MonthlyIncome
2477,1,0.0007558578987150416,MonthlyIncome
15296,1,0.0007558578987150416,MonthlyIncome
15747,1,0.0007558578987150416,MonthlyIncome
5213,1,0.0007558578987150416,MonthlyIncome
4013,1,0.0007558578987150416,MonthlyIncome
19033,1,0.0007558578987150416,MonthlyIncome
17930,1,0.0007558578987150416,MonthlyIncome
15668,1,0.0007558578987150416,MonthlyIncome
18195,1,0.0007558578987150416,MonthlyIncome
8265,1,0.0007558578987150416,MonthlyIncome
4632,1,0.0007558578987150416,MonthlyIncome
16311,1,0.0007558578987150416,MonthlyIncome
3232,1,0.0007558578987150416,MonthlyIncome
1317,1,0.0007558578987150416,MonthlyIncome
7140,1,0.0007558578987150416,MonthlyIncome
6812,1,0.0007558578987150416,MonthlyIncome
6530,1,0.0007558578987150416,MonthlyIncome
2895,1,0.0007558578987150416,MonthlyIncome
5301,1,0.0007558578987150416,MonthlyIncome
1881,1,0.0007558578987150416,MonthlyIncome
9405,1,0.0007558578987150416,MonthlyIncome
3633,1,0.0007558578987150416,MonthlyIncome
3458,1,0.0007558578987150416,MonthlyIncome
4343,1,0.0007558578987150416,MonthlyIncome
8682,1,0.0007558578987150416,MonthlyIncome
3445,1,0.0007558578987150416,MonthlyIncome
6859,1,0.0007558578987150416,MonthlyIncome
11339,1,0.0007558578987150416,MonthlyIncome
3530,1,0.0007558578987150416,MonthlyIncome
8770,1,0.0007558578987150416,MonthlyIncome
10939,1,0.0007558578987150416,MonthlyIncome
8977,1,0.0007558578987150416,MonthlyIncome
2548,1,0.0007558578987150416,MonthlyIncome
14812,1,0.0007558578987150416,MonthlyIncome
2234,1,0.0007558578987150416,MonthlyIncome
8361,1,0.0007558578987150416,MonthlyIncome
3294,1,0.0007558578987150416,MonthlyIncome
6201,1,0.0007558578987150416,MonthlyIncome
6021,1,0.0007558578987150416,MonthlyIncome
8033,1,0.0007558578987150416,MonthlyIncome
4764,1,0.0007558578987150416,MonthlyIncome
2135,1,0.0007558578987150416,MonthlyIncome
2624,1,0.0007558578987150416,MonthlyIncome
5638,1,0.0007558578987150416,MonthlyIncome
3953,1,0.0007558578987150416,MonthlyIncome
7262,1,0.0007558578987150416,MonthlyIncome
8756,1,0.0007558578987150416,MonthlyIncome
2582,1,0.0007558578987150416,MonthlyIncome
4731,1,0.0007558578987150416,MonthlyIncome
6169,1,0.0007558578987150416,MonthlyIncome
4129,1,0.0007558578987150416,MonthlyIncome
9709,1,0.0007558578987150416,MonthlyIncome
5774,1,0.0007558578987150416,MonthlyIncome
8570,1,0.0007558578987150416,MonthlyIncome
21056,1,0.0007558578987150416,MonthlyIncome
2473,1,0.0007558578987150416,MonthlyIncome
4238,1,0.0007558578987150416,MonthlyIncome
6927,1,0.0007558578987150416,MonthlyIncome
10146,1,0.0007558578987150416,MonthlyIncome
2899,1,0.0007558578987150416,MonthlyIncome
3580,1,0.0007558578987150416,MonthlyIncome
2929,1,0.0007558578987150416,MonthlyIncome
18479,1,0.0007558578987150416,MonthlyIncome
2451,1,0.0007558578987150416,MonthlyIncome
15302,1,0.0007558578987150416,MonthlyIncome
2149,1,0.0007558578987150416,MonthlyIncome
9179,1,0.0007558578987150416,MonthlyIncome
2348,1,0.0007558578987150416,MonthlyIncome
5446,1,0.0007558578987150416,MonthlyIncome
1717,1,0.0007558578987150416,MonthlyIncome
2511,1,0.0007558578987150416,MonthlyIncome
2550,1,0.0007558578987150416,MonthlyIncome
2573,1,0.0007558578987150416,MonthlyIncome
16769,1,0.0007558578987150416,MonthlyIncome
3181,1,0.0007558578987150416,MonthlyIncome
4448,1,0.0007558578987150416,MonthlyIncome
2068,1,0.0007558578987150416,MonthlyIncome
4278,1,0.0007558578987150416,MonthlyIncome
11152,1,0.0007558578987150416,MonthlyIncome
2311,1,0.0007558578987150416,MonthlyIncome
18322,1,0.0007558578987150416,MonthlyIncome
4830,1,0.0007558578987150416,MonthlyIncome
6383,1,0.0007558578987150416,MonthlyIncome
9882,1,0.0007558578987150416,MonthlyIncome
8552,1,0.0007558578987150416,MonthlyIncome
4305,1,0.0007558578987150416,MonthlyIncome
18534,1,0.0007558578987150416,MonthlyIncome
6436,1,0.0007558578987150416,MonthlyIncome
13741,1,0.0007558578987150416,MonthlyIncome
16193,1,0.0007558578987150416,MonthlyIncome
11681,1,0.0007558578987150416,MonthlyIncome
4657,1,0.0007558578987150416,MonthlyIncome
2087,1,0.0007558578987150416,MonthlyIncome
7188,1,0.0007558578987150416,MonthlyIncome
7531,1,0.0007558578987150416,MonthlyIncome
3059,1,0.0007558578987150416,MonthlyIncome
3641,1,0.0007558578987150416,MonthlyIncome
13826,1,0.0007558578987150416,MonthlyIncome
3669,1,0.0007558578987150416,MonthlyIncome
3960,1,0.0007558578987150416,MonthlyIncome
3992,1,0.0007558578987150416,MonthlyIncome
2427,1,0.0007558578987150416,MonthlyIncome
1840,1,0.0007558578987150416,MonthlyIncome
21298,1,0.0007558578987150416,MonthlyIncome
2984,1,0.0007558578987150416,MonthlyIncome
2144,1,0.0007558578987150416,MonthlyIncome
8706,1,0.0007558578987150416,MonthlyIncome
18279,1,0.0007558578987150416,MonthlyIncome
13435,1,0.0007558578987150416,MonthlyIncome
2544,1,0.0007558578987150416,MonthlyIncome
16954,1,0.0007558578987150416,MonthlyIncome
2684,1,0.0007558578987150416,MonthlyIncome
3118,1,0.0007558578987150416,MonthlyIncome
1133,1,0.0007558578987150416,MonthlyIncome
2973,1,0.0007558578987150416,MonthlyIncome
14540,1,0.0007558578987150416,MonthlyIncome
16102,1,0.0007558578987150416,MonthlyIncome
20295,1,0.0007558578987150416,MonthlyIncome
4218,1,0.0007558578987150416,MonthlyIncome
21227,1,0.0007558578987150416,MonthlyIncome
11934,1,0.0007558578987150416,MonthlyIncome
7887,1,0.0007558578987150416,MonthlyIncome
21464,1,0.0007558578987150416,MonthlyIncome
4671,1,0.0007558578987150416,MonthlyIncome
2323,1,0.0007558578987150416,MonthlyIncome
10486,1,0.0007558578987150416,MonthlyIncome
4647,1,0.0007558578987150416,MonthlyIncome
7124,1,0.0007558578987150416,MonthlyIncome
3634,1,0.0007558578987150416,MonthlyIncome
6179,1,0.0007558578987150416,MonthlyIncome
3283,1,0.0007558578987150416,MonthlyIncome
19461,1,0.0007558578987150416,MonthlyIncome
4957,1,0.0007558578987150416,MonthlyIncome
4370,1,0.0007558578987150416,MonthlyIncome
5679,1,0.0007558578987150416,MonthlyIncome
18601,1,0.0007558578987150416,MonthlyIncome
9344,1,0.0007558578987150416,MonthlyIncome
2252,1,0.0007558578987150416,MonthlyIncome
2506,1,0.0007558578987150416,MonthlyIncome
4337,1,0.0007558578987150416,MonthlyIncome
5786,1,0.0007558578987150416,MonthlyIncome
1400,1,0.0007558578987150416,MonthlyIncome
7544,1,0.0007558578987150416,MonthlyIncome
